feature,word_count,unique_word_count,char_count,line_count,avg_words_per_line,median_words_per_line,max_words_per_line,min_words_per_line,avg_word_length,lexical_diversity,repetition_ratio,punctuation_count,punctuation_ratio,question_mark_count,exclamation_mark_count,comma_count,quote_count,parenthesis_count,digit_count,english_char_count,english_char_ratio,repeated_lines_count,repeated_lines_ratio,unique_lines_count,most_repeated_line_count,chorus_repetition_score,repeated_words_count,repeated_words_ratio,most_common_word_count,most_common_word_ratio,first_person_singular_count,first_person_singular_ratio,first_person_plural_count,first_person_plural_ratio,second_person_count,second_person_ratio,third_person_count,third_person_ratio,we_vs_i_ratio,direct_address_score,love_words_ratio,army_words_ratio,nature_words_ratio,religion_words_ratio,party_words_ratio,sadness_words_ratio,nostalgia_words_ratio,family_words_ratio,place_words_ratio,time_words_ratio,modern_slang_words_ratio,old_israeli_words_ratio,last_word_unique_count,last_word_repetition_ratio,avg_last_word_length,dicta_token_count,dicta_non_punct_token_count,dicta_content_token_count,lemma_count,unique_lemma_count,lemma_diversity,root_count,unique_root_count,root_diversity,dicta_unknown_token_count,dicta_unknown_token_ratio,dicta_x_pos_count,dicta_x_pos_ratio,pos_noun_count,pos_noun_ratio,pos_verb_count,pos_verb_ratio,pos_adj_count,pos_adj_ratio,pos_adv_count,pos_adv_ratio,pos_pron_count,pos_pron_ratio,pos_propn_count,pos_propn_ratio,pos_adp_count,pos_adp_ratio,pos_det_count,pos_det_ratio,pos_cconj_count,pos_cconj_ratio,pos_sconj_count,pos_sconj_ratio,pos_aux_count,pos_aux_ratio,pos_num_count,pos_num_ratio,pos_intj_count,pos_intj_ratio,tense_past_count,tense_past_ratio,tense_present_count,tense_present_ratio,tense_future_count,tense_future_ratio,verb_inf_count,verb_inf_ratio,verb_participle_count,verb_participle_ratio,imperative_count,imperative_ratio,masculine_count,masculine_ratio,feminine_count,feminine_ratio,singular_count,singular_ratio,plural_count,plural_ratio,first_person_morph_count,first_person_morph_ratio,second_person_morph_count,second_person_morph_ratio,third_person_morph_count,third_person_morph_ratio,binyan_paal_count,binyan_paal_ratio,binyan_piel_count,binyan_piel_ratio,binyan_hifil_count,binyan_hifil_ratio,binyan_hitpael_count,binyan_hitpael_ratio,binyan_nifal_count,binyan_nifal_ratio,binyan_pual_count,binyan_pual_ratio,binyan_hufal_count,binyan_hufal_ratio
pos_verb_ratio,-0.01679345556957156,-0.059676186067072194,-0.03138481234558397,0.020820783669188034,-0.08751728300268795,-0.07819333751094891,-0.05682608742500761,-0.0653093528329001,0.017484874291907693,-0.06736344362995506,0.06736344362995454,-0.13524266654805844,-0.14070474826709833,-0.029631998290088068,-0.06870893004399495,-0.10718705074541211,-0.056706915696843725,-0.12383743807922816,0.006780608340430334,-0.2248577900634627,-0.2590217903010211,0.09240042820775538,0.07642618823424448,-0.03387567529190466,0.02438401931656103,0.06249400125477525,0.009295854913957806,0.06409075381738354,-0.02166029760989235,-0.016617083569718576,0.11522012354412783,0.1313617636192618,-0.04709537832119066,-0.0302790033423574,0.07740603442161648,0.11110787609709824,-0.09053346512291265,-0.09109575694455455,-0.05884509678717383,0.07167382011957346,0.0008660735345342182,-0.02788355132465521,-0.06293048470548607,-0.04087913917639154,-0.016889282228703367,0.0815086791547542,-0.08586763200257334,0.045958756782155816,-0.04488908992525805,0.0612835206746796,-0.05803436134066503,-0.09245299619106376,-0.03394077450504612,0.08456388304219982,0.023209505387081858,-0.081212256721576,-0.06831314294321109,0.05837365602485142,-0.009355939599994634,-0.018883419584420753,0.07065490939815926,0.43783739226152796,0.3014751478989966,-0.25375798831337015,-0.2608561968451775,-0.2943403772549069,-0.26433918833114833,-0.2956418550084724,-0.2267958495577886,-0.28315900724085896,0.4405058111539182,1.0,-0.18099260889542765,-0.18034484333588227,0.1571953388009766,0.2148665749537896,-0.010548938074651492,0.0743991907754752,-0.14977971560390746,-0.20587914996539827,-0.1105628817307061,-0.12411769778274216,-0.16589769687716044,-0.1708802660637338,-0.047766355472858145,-0.04138686044356448,0.16818431133515246,0.26174783320019157,-0.028657943345015886,0.00018231226287144066,-0.050548856527039436,-0.03671346867846649,-0.042667502347277175,-0.073140546885621,0.09759704008143834,-0.12229265956676302,,,0.27767266894500997,0.10154809375222067,0.38653916382846887,0.2924819982657974,0.24217144058976503,-0.07905617495359793,0.23853468242461862,0.09369319755298534,-0.006290169424326189,0.12865854006940453,0.013579079428034227,0.09670171823420962,0.002514286861982758,0.14240939593713567,-0.06599767497806301,-0.005700863111358684,0.22219565513766884,0.4357139577012858,0.29563837262929543,0.5032567476539109,0.058941660895132114,0.2250498051639098,0.4192142770442599,0.10245693793019567,0.23385544445091633,0.052740954112155514,0.20562029737550747,0.02038117420164401,0.15823589999511667,0.021363583159111812,0.15634347516843852,-0.052932691266444204,0.05543585084455617,-0.03156386284691865,0.08266304163777688,0.04030808256692373
pos_adj_count,0.5305341920667179,0.5280710286756027,0.5440088961457231,0.48474961632029684,0.08505599437706866,0.0627367547250222,0.22709728315333264,-0.11129658040639775,0.05633660745905447,-0.14151097630925114,0.14151097630925089,0.2565554865917166,0.03143246740597361,0.15848006634458647,0.08380283724177261,0.24907381558116498,0.2437365259225572,0.09919062433007919,0.12213115058245115,-0.03925283982130052,-0.06628456663901985,0.2552069503630721,0.13542695413400516,0.4942745412802375,0.24621803551391827,0.11448622711339133,0.4091083740402581,0.0659034101310633,0.28813005913233436,-0.03944743332467339,0.26885920189683815,0.022360957392810247,0.10326779230635222,-0.0023294130367993815,0.16904030215694266,-0.0834892095565961,0.17566139796989994,0.03676128028783144,0.05239166915783064,-0.05891214418727407,-0.038482039483213236,0.06205351732661706,-0.04470932869230249,0.03496680879602388,-0.06885892567613615,-0.07701677468635472,-0.03501217297724517,-0.0586246701198504,0.0781771528465361,-0.14498211110764092,-0.005874510701394512,-0.007967887100466383,0.4940583535507335,0.09591801897022703,0.028109432883377167,0.5283297156506227,0.5364628825873186,0.5674438782345335,0.5507581999555335,0.5340963575519363,-0.1783048835001541,0.3473662279302934,0.3759582811578026,-0.0709166862209447,0.10999953203533426,-0.027276587638272964,0.07920237003319852,-0.04380924948084193,0.4785170358075546,-0.029809765191533267,0.360968850741499,-0.18099260889542765,1.0,0.695124569602758,0.27543826104644353,-0.10613515484968286,0.3852255854087062,-0.007634411721579014,0.2611551783561888,0.13912164248727033,0.45655964542608246,-0.033661079523453354,0.4444676658715284,0.017517046602051486,0.3278609152869765,-0.060206688793340096,0.26697817419267567,-0.01989507444839635,0.23011131898604978,0.05278702732542204,0.1940424135981047,-0.005749515495771656,0.18804415298444707,0.05435986149158407,0.24019087233142594,0.012186897220157292,,,0.16527817456550917,-0.010271391390422015,0.10603055407580575,-0.04468465399462973,0.32697678085817244,0.03592921755149452,0.07718949623821486,-0.028094401461487846,0.5492038994826396,0.12170910568287813,0.45770655265011695,0.009133236607085999,0.5748475392284508,0.14887408041625244,0.34997794436707036,0.002572344768376105,0.37963709385201894,-0.06065325720980047,0.2818595560624769,-0.10737795672209732,0.4339425100834877,0.007525186846831958,0.3083976857011726,-0.06737238410605675,0.20010189560848649,-0.017123911648993594,0.2362386932535262,0.05729149310101765,0.12415513044020449,-0.029683064072964727,0.18689650494526092,0.03192771359191342,0.12796791134129867,-0.0015227422861598227,0.13039156781262876,0.007156050849816697
pos_adj_ratio,-0.09182250319197276,-0.032264547060965994,-0.08240600017728635,-0.045902031114542226,-0.08985762718058461,-0.07719990096046941,-0.08670573887769059,-0.023654850778635328,0.12366121654713602,0.12937885956925455,-0.12937885956925385,-0.050147393875135414,-0.021370444833377862,-0.044089230700378006,-0.03903200543571912,-0.03518337939952618,-0.06310870151345599,-0.05432406085139134,-0.0340282358522788,-0.10716437371391187,-0.11183065181874019,-0.06209257063005783,-0.0420647143374666,-0.02114105569654263,0.02661045321541787,-0.04674909698352942,-0.09756156357397525,-0.07750707989392727,-0.040213932774355664,0.050933816091204474,-0.06857456886432464,-0.03788135215737078,-0.04705468616667354,-0.042639717644621655,-0.14134416926467094,-0.17113990461975842,-0.005423491478848936,0.018206027223437584,-0.00626966113038695,-0.09554954744053033,0.037468427050985485,0.04696570744875672,0.06455855292227315,-0.007555139219908577,-0.03816622616185199,-0.017284678296758827,0.030754146478628105,-0.051506629788978915,0.10335700445915182,-0.08354856962431371,-0.07933773894174177,0.04696981421350117,0.01328187813706702,-0.1052757853281977,0.01305723962884941,-0.09388276726541427,-0.09524992848621966,-0.028566146630392794,-0.07190658415903936,0.002894268141155452,0.18417038917855302,-0.17095955145333822,-0.1144875057242921,0.16004787075841423,-0.1246486640619201,-0.12811520270142024,-0.12514664301559134,-0.12873868454216283,-0.013012714149066374,0.11817793953130136,-0.1681056698730818,-0.18034484333588227,0.695124569602758,1.0,-0.15407624729909083,-0.10737776602584383,-0.11619505050971714,-0.10665515474195227,-0.05279246422597408,-0.03796685904756829,-0.10232373920538533,-0.08639427553767343,-0.025709041796545044,0.05868450342881529,-0.0542151211892428,0.03375025196002324,-0.09694529258877511,-0.06540778623539618,0.021875549628720955,0.10629468556116857,-0.08614818786337054,-0.10278188130093335,-0.06605718203348053,-0.04890239308517698,-0.10949600525859611,-0.056732492652421244,,,-0.13127324222356898,-0.09868933526708838,-0.11461844860513612,-0.03600662733668381,-0.032138251545064875,0.143331697057831,-0.07467745324970532,-0.03706014711288111,-0.03849263929253302,0.13400189504819152,-0.03100706882012055,0.11260541685285679,-0.018190891797042853,0.23063944990531268,-0.003242956107374698,0.0670180328925303,-0.10051953370936538,-0.02594124991650879,-0.14191089049114067,-0.09886797251738336,-0.05060167631132809,0.028911182638531076,-0.13936786743989624,0.023267446029818863,-0.15977983281814404,-0.090850213738955,-0.11368700465179983,-0.039174637825837834,-0.06983794584904678,-0.017568997639995275,-0.042712557962866195,0.04149128028357045,-0.034857473559790415,-0.06217305223045745,0.020015183412042472,0.03934412513041402
pos_adv_count,0.7059282721465928,0.5533871692009735,0.6657890024598613,0.6111904576690129,0.19645510586828432,0.1542673480368442,0.36680574129326565,-0.0984885600929787,-0.3638800251575397,-0.44454087078312665,0.4445408707831254,0.24647739394091212,-0.04501587458341521,0.29391348458194194,0.09301983412405036,0.186517297973288,0.23786609948003246,0.18514635276722538,0.12195727139312788,-0.06683078026421976,-0.09347038430503753,0.4387228337178893,0.31113754808284233,0.5440667962449038,0.3083800309712068,0.2904129829164869,0.6390242275447008,0.277984376349432,0.36896352051913245,-0.011349697910842418,0.47846531208725657,0.15502463978360612,0.2250650745654304,0.06321586505861951,0.4549762245927497,0.1272879018409182,0.10059350192029515,-0.09905994724131424,0.032594291454813934,0.06959378598103357,-0.08034611494747504,-0.013216388613300921,-0.14006895289768226,-0.02119920768982556,-0.08582083249599201,0.09554187530799255,0.019015615787234486,-0.00020650084859725112,-0.019060566132589923,0.12628546904121762,0.021065488293897903,-0.021066841683201765,0.5001344362114228,0.31418871061295595,-0.1868020379658573,0.634193465747739,0.6547228909896816,0.7023178907417381,0.6840262080909436,0.5330750160345619,-0.4245028824574562,0.6904229773235989,0.5791517323822762,-0.3101542538970955,0.08609219624662032,-0.06521463706802044,0.05958398808273051,-0.07855632869423532,0.31822436338431576,-0.43852191420153686,0.6805675629207394,0.1571953388009766,0.27543826104644353,-0.15407624729909083,1.0,0.6610907013607316,0.5831371927194043,0.18537849867047063,0.24054914454256945,0.07063543600701246,0.5029316855973419,-0.18891833323753063,0.3397346906681931,-0.23876186871265198,0.44526586721118366,-0.07156610641211397,0.5204712308230357,0.17724260132070183,0.3631836286798587,0.12177944314852776,0.25314477847302574,0.07620621004089569,0.19158411952044374,0.04871931366875268,0.4016832348790982,0.031449841384478434,,,0.410991242261948,0.13291871110541795,0.4130630432173106,0.10173117659442578,0.4320086550422915,-0.1640304088021394,0.17756173134056655,-0.03634427805866944,0.5957001430685142,-0.041395815974686896,0.5095320905551549,-0.09310209094642476,0.6055092538166544,-0.06760529822619105,0.2668222061325256,-0.19171707720484132,0.6001557833341211,0.10259145787185507,0.618651758925691,0.16611628607738502,0.4541449821707139,-0.07799792503984221,0.6027337529148019,-0.11695573463608493,0.4476111050020522,0.06054888482233126,0.4525367867839625,0.1408771279822431,0.3280952980828636,0.02305449726869657,0.35137648083975836,0.014253299050178145,0.1512109833855542,-0.028128890210267394,0.06794102460808688,-0.0726011661171628
pos_adv_ratio,0.03776418084789244,-0.04372311552119916,-0.007444909198802772,0.019328124936640406,0.05807118185234441,0.05542561096354042,0.05224908092660769,0.008755172637519999,-0.3831800430454319,-0.2261354557291733,0.22613545572917274,-0.10071325125293111,-0.10892211372252607,0.05986659376028466,-0.02729429854986302,-0.11183794518175716,-0.08906289414709001,-0.034467518791751056,-0.025171951243125167,-0.14917326656899482,-0.15445136379210384,0.07706812977002649,0.13326862765277434,-0.025554812161476027,0.03928957848057077,0.13977510462799553,0.10516215423464317,0.17497541461149504,0.07998463156417103,0.2207105867451217,0.12600148468312478,0.12664166536337948,0.03761126788450893,0.02717395152301029,0.10498712100088615,0.06670435356150348,-0.10616379647528054,-0.1375261712720625,-0.023582731801384395,0.02817994970649724,-0.020064023835598167,-0.03173552419825066,-0.10505813894837915,-0.06125660159370876,-0.0556432174447696,0.2287775184625866,0.11052735864438828,0.02611466137448465,-0.06485831344277002,0.2954622216654597,-0.06905707400673669,0.12123948597806228,-0.03648902692109003,0.13913102944750166,-0.24806297115830556,-0.041784170626003196,-0.030473501605723742,0.06469361038899325,0.00982860461385833,-0.03437487499695829,-0.08961933269274798,0.13057516912904465,0.07636900096486741,-0.07355727439714854,-0.17323408779997246,-0.17700288097983025,-0.16970699385566723,-0.17581634662699003,-0.24807651142760373,-0.4074959082002909,0.10916036032024695,0.2148665749537896,-0.10613515484968286,-0.10737776602584383,0.6610907013607316,1.0,0.05257748964343292,0.12372295825310747,-0.11663956231864166,-0.12148730557266481,-0.13347524351857692,-0.3111766501242113,-0.17103809195183253,-0.26802889806226343,0.007950830222278816,-0.0013069270566749471,0.1372246475369098,0.15750819766066151,0.13211097694296783,0.15188129441157924,0.0010432270113088188,0.038044761453213324,-0.08510669549310858,-0.06868208081033642,0.016891586234908166,-0.01110472887757005,,,0.09443171351993364,0.07782723135455205,0.2059924377591412,0.16138881297998547,0.03976526191483551,-0.10649257491815219,-0.0036050955509150146,-0.07368702845035467,-0.05076729354952576,-0.10962639082621863,-0.04040760600177251,-0.05250869677339656,-0.046303084993216455,-0.0944373647703519,-0.14572402394272493,-0.17400774269676733,0.08209428403204337,0.14681619603181276,0.14636114534493788,0.18792463354300493,-0.05883488428116444,-0.05600296179933618,0.1119921493462574,-0.03389807671461531,0.0694508818485724,-6.247312412595895e-05,0.09190595165525706,0.09777409690263118,0.10477617406394171,0.02915202346547551,0.09571147123436549,0.013235028868608575,-0.039444110593830295,-0.09886671582207707,-0.05123726187960476,-0.08629248568533238
pos_pron_count,0.7605434541846425,0.5879065612280211,0.726963021663462,0.6478825640832921,0.2043452526978662,0.14176208985021133,0.42064897251253075,-0.1030857514620267,-0.3099398372261131,-0.4481326376937907,0.4481326376937894,0.3011228886618627,-0.0142095388092105,0.314407258411633,0.11370136517803753,0.2758137566741003,0.3082969290097836,0.19621866393998333,0.14652585571347435,-0.04689971964744573,-0.08185373839011487,0.4608955116564614,0.2914618441745866,0.5795478194168803,0.3424470243539282,0.267359393709058,0.6593627673308138,0.26807521601358736,0.5545943071414291,0.03333532010861916,0.6929605877564196,0.34969505083630925,0.17422008299802957,0.015271573617896345,0.5884745811045017,0.2779706612525005,0.445113592241508,0.185480019862349,-0.03289251576178526,0.02348108704240813,-0.003068442471751379,-0.03750530217360366,-0.15566647548302348,0.01691989243349245,-0.020498234059836935,-0.040398335452028235,-0.09409970372515204,0.016250767943326583,-0.03958231856026668,-0.15303971062205945,0.06958282396697527,-0.06596408100746222,0.5337337627998873,0.30286144680122323,-0.10888979318025475,0.7533453809920937,0.7753625219456145,0.6553386729601569,0.7980376113249605,0.5513314049593552,-0.5380704179259818,0.6710847470238005,0.5540171179708646,-0.3125221574984535,0.15080614831853748,-0.04137558666081052,0.11323562325626786,-0.058317636723398715,0.4098471896850942,-0.418663743676402,0.6548095615756356,-0.010548938074651492,0.3852255854087062,-0.11619505050971714,0.5831371927194043,0.05257748964343292,1.0,0.6351127830927454,0.31119391561840254,0.12521877079404037,0.7650567020006889,0.14092004212215542,0.4437201716523417,-0.23971172596241513,0.4435748365950964,-0.14403151562995964,0.4800925563133341,0.08613652034468271,0.3306198632494721,0.051405374833111445,0.237214066901945,0.004427857852988227,0.2758696527995797,0.09722979975014948,0.4340761021083993,0.06581796715425824,,,0.3715911461813132,0.10065444118280523,0.25853554320951816,-0.056427451922434285,0.4576240981299741,-0.0850563874685462,0.19803196539034157,0.009401956340147764,0.7429192851668976,0.06642100106227593,0.7636523230009414,0.125099989118584,0.8290428488349192,0.21100623043886702,0.3002691019016603,-0.23129180055548895,0.7053827278429422,0.15610113277495427,0.701007726523005,0.20527229392175145,0.7241765495131357,0.11668772360743838,0.5908983896055302,-0.06026778305057046,0.4612157161369442,0.08607637858663858,0.47147090959281146,0.12126034602351872,0.23978694355613447,-0.03211459294385698,0.2593432816360263,-0.04615077402423478,0.23780019718613407,0.06985747231724863,0.07898767691616737,-0.054721393268627926
pos_pron_ratio,0.10163655193016692,-0.022680954855189662,0.051670403564994076,0.06189007708316376,0.07669134720865745,0.03563529465855218,0.1212474619257225,0.0096400924134483,-0.40229653978502244,-0.26679335163667756,0.26679335163667733,-0.07360909761314513,-0.09202639290536571,0.12167253545874705,-0.04257528240752971,-0.08515711238821537,-0.02061183565463999,-0.029062860320014833,-0.03455098480114443,-0.18039611790703375,-0.2059542396471181,0.10499932896524992,0.10801645146502523,0.014105949011713777,0.08065864561273973,0.11284445224716216,0.18147575567828525,0.23675906073616332,0.15740806229421184,0.07785083509247856,0.49031527764863375,0.539369085199198,-0.004408756170507029,-0.03378569303846104,0.38911293973375416,0.4386313446090539,0.24734098331406149,0.24745210852748123,-0.13152337488930993,0.049807291403963866,0.16247714179628372,-0.07709368954805204,-0.14742069983344416,-0.017923983031763915,0.0564748980141114,0.04428387930408018,-0.09693408574889228,0.07152986916318653,-0.10572609476942185,-0.08109036396287596,0.00236575945746973,-0.05975830217299196,-0.011203362165429675,0.15251649026865552,-0.1746015945747739,0.08326761553201711,0.10221429464645318,-0.007903457223485927,0.15330202207304663,-0.03269066066292849,-0.3075150112039741,0.15880057436129616,0.08068615092287573,-0.13462838600385046,-0.17547232141464547,-0.2221790950476789,-0.17886567818865884,-0.2209383489583192,-0.20790393275211944,-0.5039994217946017,0.1274317910450403,0.0743991907754752,-0.007634411721579014,-0.10665515474195227,0.18537849867047063,0.12372295825310747,0.6351127830927454,1.0,-0.07374411392588191,-0.12573254022085875,0.20680677852745058,0.2229739482482767,-0.13551370937860255,-0.36655666980451157,0.011750447002113739,-0.11168217001386349,0.14184485609804798,0.12877718796745882,0.12680443321052065,0.0862381819825375,-0.058299865670865696,-0.08311877344563395,-0.009590083746117976,-0.018858351704099198,0.07899727887962753,0.012212093769310288,,,0.08708678197784528,0.08960330683835788,0.016078286626313998,-0.08193688633712241,0.10879433530217965,-0.003959172721762293,0.05916364085294394,0.020338581087781183,0.12960059374201005,0.09466048693695044,0.31039265034026453,0.348958943848618,0.25134023596520827,0.43287153048384175,-0.17982160574290315,-0.3198662226228638,0.2929374110850934,0.3645873483490193,0.3664247361739102,0.42674605256547116,0.23813413273361592,0.24798205248771973,0.15781988476151484,0.06601414714547606,0.0962697046776973,0.04069080987849353,0.11633337531043825,0.04917060064308618,0.04509189536269385,-0.018791993783667176,0.011317449304602866,-0.07610606276194236,0.10753005816505579,0.10619709929519044,-0.04578668722998038,-0.06884522031630745
pos_propn_count,0.5485094186354958,0.4384937732010544,0.5660544619731444,0.46701602972484896,0.09467786447484858,0.0780708049060693,0.25572293768366067,-0.11116022034450093,-0.022300560056970002,-0.16990070453111772,0.16990070453111733,0.5872581194292165,0.1926544981801354,0.15013706526057255,0.33230812535601595,0.4028947447297821,0.35312946770528264,0.7104259771713983,0.16345642279850242,0.06654300923668678,0.035170094026030496,0.2321281046107935,0.08116309951546244,0.48549143701235675,0.23602581689237417,0.054783424148138,0.3910255349771511,0.025983218029066783,0.3241585350971922,0.01687736864313211,0.10028924920579803,-0.08311210543271204,0.3497140660060286,0.05833967264665022,0.08343909790558746,-0.10256542320692949,0.2044468328948373,0.07488978902237776,0.1792344592895381,-0.07291472173878646,-0.07359206519212505,0.009574168603146459,-0.03338028961367765,0.008716119559078958,0.029067127055990096,-0.09675370523672741,-0.06122364047120424,-0.015533006950491693,0.10218847604513877,-0.1135444755840224,0.10258432496597086,0.03712636209030652,0.38599118359784756,0.14822598169911266,-0.00799481061333776,0.5961890727670951,0.5716703755225846,0.5815772638746818,0.518798601859201,0.43644847254788316,-0.16756890378178307,0.28902097654994274,0.22978310158105664,-0.13775398418728643,0.39382913587075324,0.1477480395701528,0.3558520990997119,0.12319127350603827,0.4644572086550897,-0.049377489009680094,0.3341917315817286,-0.14977971560390746,0.2611551783561888,-0.05279246422597408,0.24054914454256945,-0.11663956231864166,0.31119391561840254,-0.07374411392588191,1.0,0.787408445907809,0.45777345749044135,-0.026181261458986513,0.30287849204313677,-0.09890835053975264,0.19669024892112982,-0.12095062172519723,0.1531077586848974,-0.1106608574761867,0.24807457947264905,-0.03690893139574992,0.3249322199228658,0.10791062515836153,0.35102043350772844,0.16177762422546416,0.2918235919735717,0.0775228140136728,,,0.27926218692884364,0.07270104418925291,-0.017824831718783334,-0.1329946814162966,0.16202512741376018,-0.08172127370910628,0.1758164484435726,0.07613387208615346,0.5208039893925395,-0.001540465285105246,0.38858958984731123,-0.08373225361025889,0.4722651545757126,-0.053771650005362076,0.43952647496320907,0.005031894566935692,0.2955281661106285,-0.14233217689441774,0.14698166251532757,-0.16081467426974028,0.396416384136333,-0.024669534717780994,0.3134038617021971,-0.03011785661536578,0.2004571200234941,0.04009884941986937,0.17107105857311736,0.004898226978157588,0.0013473792621480668,-0.09242061758043699,0.04883197561650908,-0.0627171103753571,0.10826312897124513,0.033737454968624916,0.08566432343133464,-0.0038600053671299216
pos_propn_ratio,0.3018093999363087,0.2545623231495668,0.31481362243903277,0.2807216834231862,0.04865690263884812,0.037104364362045054,0.13304465351670408,-0.06864561522612715,0.018192906971797748,-0.10255309418416153,0.10255309418416157,0.31722057508798784,0.1414282437513619,0.10503265894082292,0.21647650974497562,0.19784794849520207,0.2776456176738164,0.3512769727296267,0.12000063058504136,0.052392441935038156,0.03512157695002267,0.15367113634230714,0.06866024200459038,0.28225952875891125,0.19287744219104294,0.04659532814809348,0.19685907266202213,-0.022416456924900664,0.22248538013876232,0.09818922726931231,0.010327091948120872,-0.11683117334133314,0.13469198914287198,0.005429419375282034,-0.011248682105549622,-0.15393006844338578,0.1766529570440648,0.13035839091606014,0.09691146427574998,-0.11396875702075095,-0.08729274811866074,0.0014245792835261872,0.012782339899107428,0.007275424893225332,0.12319343787032805,-0.10746095899422606,-0.016890713846962002,-0.018065016446904825,0.10160431499135966,-0.10337602113351235,0.09537000959176332,0.15357658625580123,0.23204202239351523,0.10552511069466743,0.051338164121654456,0.3211736173681133,0.30888414550927573,0.3375086889847343,0.2751911077508885,0.25661521643113333,-0.07434139850568032,0.10349754738426398,0.07523640541289896,-0.05913834877855186,0.23361022953464813,0.12446278790466579,0.20246126713158155,0.09869261792865248,0.2730410352720266,0.0034482909538481503,0.1414118565164635,-0.20587914996539827,0.13912164248727033,-0.03796685904756829,0.07063543600701246,-0.12148730557266481,0.12521877079404037,-0.12573254022085875,0.787408445907809,1.0,0.25462250248437784,-0.013901457484622905,0.13650838617807817,-0.09868891691681596,0.0992280025802481,-0.08010662226215376,-0.018444508485246366,-0.18747646520000139,0.05362798699501798,-0.10054779775758287,0.23290030352705524,0.1131136843944488,0.26607247237344517,0.15964291805604083,0.14849901424359174,0.09837649893061934,,,0.1196787823677762,0.009567152093372187,-0.10369860750026372,-0.18185204548987954,0.05457280390693303,-0.04033996804702851,0.13459700667155877,0.10675148975052721,0.27714393702099793,-0.023530899879063025,0.19213932079816418,-0.08634559683052677,0.26262486695648524,-0.050250618439049925,0.2308360500579918,0.017955783299810235,0.0958605282490047,-0.21453622180196222,0.029704198477104562,-0.198399971974413,0.2213967283692273,0.0017913346309178227,0.11193222874595002,-0.010115637369074382,0.12647748743690637,0.08336955808432177,0.055525047483927746,-0.03564512778317223,-0.06290483145722293,-0.10442683201069537,-0.03299535785222814,-0.06577181162588944,0.0902458933456323,0.07869084481969207,0.03937914714651386,-0.009364283127364675
pos_adp_count,0.8247314923395965,0.7370161302328725,0.8215379154581708,0.717508035678665,0.2013759618560862,0.14735295827631564,0.4281913874283986,-0.11219162824560856,-0.06353649083727515,-0.3281591871603663,0.3281591871603652,0.35312881913110067,-0.011902824736012984,0.2334187805655729,0.2162293323491252,0.2864279710562625,0.38200409106465116,0.2769656469120975,0.2026918131930032,-0.08549019377870468,-0.11707239817751831,0.4700301930823764,0.27580049529394435,0.669163550019881,0.3658706922389138,0.242664948668056,0.6602951241937912,0.14898294410440363,0.41988436223917874,-0.10693551584941259,0.5047605976106007,0.12289189822029278,0.20561795374128644,0.02989840172753544,0.47009301990389857,0.13507685463308786,0.4171486511666819,0.13028392663483773,0.05192915622181026,0.025634523260741195,-0.06370780267995052,0.053813111808566426,-0.0885179401627329,0.030891382810264705,-0.03446120766566964,-0.10393602489515431,-0.09723954053942628,-0.04432535808504934,0.007999189068127934,-0.17243634794877413,0.13560972341331567,-0.07222983854774483,0.6362530233700655,0.2556240805061668,0.0008565903776181853,0.8426236021646271,0.8672932359110365,0.811841079455676,0.8967922438423245,0.7338472280664999,-0.46424622487845596,0.7097932940615732,0.6509287953202337,-0.24876054699296046,0.1518902655152748,-0.06340527702904253,0.09973471601183703,-0.08937998690466069,0.71139671163147,-0.10248001589014025,0.6996749834788151,-0.1105628817307061,0.45655964542608246,-0.10232373920538533,0.5029316855973419,-0.13347524351857692,0.7650567020006889,0.20680677852745058,0.45777345749044135,0.25462250248437784,1.0,0.4383374754790735,0.6010833239615792,-0.07082600777284073,0.4836752964922262,-0.17687523689100232,0.42120749448349953,-0.034265761894687934,0.29644359824476624,-0.027345098229605055,0.3538022679846443,0.05893859593461927,0.34518220330233157,0.12647968337008217,0.5249091616459636,0.13689587455719085,,,0.3510552695238909,0.07137262693410444,0.24322651811328488,-0.06346977383056616,0.47821862731901255,-0.11013703622396104,0.22167069909482445,0.01205010263631305,0.8075255198186524,0.045668393457016225,0.8005939984345407,0.04412284691187156,0.8643216541157763,0.08055472586164732,0.5001447793055069,-0.07327121911383234,0.6545185011305963,-0.03395752361968938,0.6045088755564576,-0.020356941442078478,0.7099888680731165,-0.010036023500657366,0.6108457391557205,-0.08495554774809976,0.4992172392878965,0.10680999229722185,0.5095350019855714,0.1335713430762082,0.27680530809622816,-0.01633938138833505,0.27724480661754575,-0.02725307804792306,0.21691932670586173,0.06430313093475941,0.1255105409794622,-0.03970298195252188
