song_name,artist_name,decade,word_count,unique_word_count,char_count,line_count,avg_words_per_line,median_words_per_line,max_words_per_line,min_words_per_line,avg_word_length,lexical_diversity,repetition_ratio,punctuation_count,punctuation_ratio,question_mark_count,exclamation_mark_count,comma_count,quote_count,parenthesis_count,digit_count,english_char_count,english_char_ratio,repeated_lines_count,repeated_lines_ratio,unique_lines_count,most_repeated_line_count,chorus_repetition_score,repeated_words_count,repeated_words_ratio,most_common_word_count,most_common_word_ratio,first_person_singular_count,first_person_singular_ratio,first_person_plural_count,first_person_plural_ratio,second_person_count,second_person_ratio,third_person_count,third_person_ratio,we_vs_i_ratio,direct_address_score,love_words_ratio,army_words_ratio,nature_words_ratio,religion_words_ratio,party_words_ratio,sadness_words_ratio,nostalgia_words_ratio,family_words_ratio,place_words_ratio,time_words_ratio,modern_slang_words_ratio,old_israeli_words_ratio,last_word_unique_count,last_word_repetition_ratio,avg_last_word_length,dicta_token_count,dicta_non_punct_token_count,dicta_content_token_count,lemma_count,unique_lemma_count,lemma_diversity,root_count,unique_root_count,root_diversity,dicta_unknown_token_count,dicta_unknown_token_ratio,dicta_x_pos_count,dicta_x_pos_ratio,pos_noun_count,pos_noun_ratio,pos_verb_count,pos_verb_ratio,pos_adj_count,pos_adj_ratio,pos_adv_count,pos_adv_ratio,pos_pron_count,pos_pron_ratio,pos_propn_count,pos_propn_ratio,pos_adp_count,pos_adp_ratio,pos_det_count,pos_det_ratio,pos_cconj_count,pos_cconj_ratio,pos_sconj_count,pos_sconj_ratio,pos_aux_count,pos_aux_ratio,pos_num_count,pos_num_ratio,pos_intj_count,pos_intj_ratio,tense_past_count,tense_past_ratio,tense_present_count,tense_present_ratio,tense_future_count,tense_future_ratio,verb_inf_count,verb_inf_ratio,verb_participle_count,verb_participle_ratio,imperative_count,imperative_ratio,masculine_count,masculine_ratio,feminine_count,feminine_ratio,singular_count,singular_ratio,plural_count,plural_ratio,first_person_morph_count,first_person_morph_ratio,second_person_morph_count,second_person_morph_ratio,third_person_morph_count,third_person_morph_ratio,binyan_paal_count,binyan_paal_ratio,binyan_piel_count,binyan_piel_ratio,binyan_hifil_count,binyan_hifil_ratio,binyan_hitpael_count,binyan_hitpael_ratio,binyan_nifal_count,binyan_nifal_ratio,binyan_pual_count,binyan_pual_ratio,binyan_hufal_count,binyan_hufal_ratio
לגעת באושר,אלי לוזון,2000s,98,74,510,20,4.9,5.0,8,3,4.163265306122449,0.7551020408163265,0.2448979591836734,5,0.0098039215686274,0,0,5,0,0,0,0,0.0,0,0.0,20,1,0.0,14,0.1891891891891892,5,0.0510204081632653,6,0.0612244897959183,0,0.0,0,0.0,1,0.010204081632653,0.0,0.0,0.0204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408163265306122,0.0,0.0,18,0.1,4.75,151,146,75,141,69,0.48936170212765956,24,15,0.625,5,0.03424657534246575,5,0.03424657534246575,32,0.2191780821917808,24,0.1643835616438356,10,0.0684931506849315,9,0.06164383561643835,11,0.07534246575342465,0,0.0,23,0.15753424657534246,14,0.0958904109589041,11,0.07534246575342465,2,0.0136986301369863,3,0.02054794520547945,2,0.0136986301369863,0,0.0,8,0.2962962962962963,0,0.0,1,0.037037037037037035,6,0.2222222222222222,11,0.4074074074074074,0,0.0,64,0.4383561643835616,25,0.17123287671232876,70,0.4794520547945205,8,0.0547945205479452,23,0.15753424657534246,12,0.0821917808219178,17,0.11643835616438356,20,0.7407407407407407,0,0.0,0,0.0,1,0.037037037037037035,3,0.1111111111111111,0,0.0,0,0.0
מרגישה בסרט,מאיר בנאי,2000s,105,62,498,25,4.2,4.0,6,1,3.657142857142857,0.5904761904761905,0.4095238095238095,12,0.0240963855421686,0,0,6,1,0,0,0,0.0,7,0.28,18,3,0.44,16,0.2580645161290322,11,0.1047619047619047,0,0.0,0,0.0,0,0.0,13,0.1238095238095238,0.0,0.0,0.0,0.0,0.0285714285714285,0.0,0.019047619047619,0.0095238095238095,0.0095238095238095,0.0,0.0095238095238095,0.0285714285714285,0.0,0.0,15,0.4,4.16,148,139,80,132,63,0.4772727272727273,17,10,0.5882352941176471,7,0.050359712230215826,7,0.050359712230215826,22,0.15827338129496402,18,0.12949640287769784,9,0.06474820143884892,30,0.2158273381294964,20,0.14388489208633093,1,0.007194244604316547,13,0.09352517985611511,5,0.03597122302158273,7,0.050359712230215826,6,0.04316546762589928,0,0.0,0,0.0,1,0.007194244604316547,0,0.0,0,0.0,1,0.05555555555555555,0,0.0,16,0.8888888888888888,0,0.0,32,0.2302158273381295,39,0.2805755395683453,64,0.460431654676259,4,0.02877697841726619,17,0.1223021582733813,16,0.11510791366906475,36,0.2589928057553957,11,0.6111111111111112,2,0.1111111111111111,4,0.2222222222222222,0,0.0,0,0.0,0,0.0,0,0.0
תשתוק תשתוק,שרית חדד,2000s,85,73,457,25,3.4,4.0,6,2,4.105882352941176,0.8588235294117647,0.1411764705882353,23,0.0503282275711159,0,0,12,0,0,0,0,0.0,1,0.04,24,2,0.08,8,0.1095890410958904,4,0.0470588235294117,5,0.0588235294117647,1,0.0117647058823529,4,0.0470588235294117,0,0.0,0.2,0.4,0.0470588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.08,4.8,146,125,60,119,68,0.5714285714285714,18,14,0.7777777777777778,6,0.048,6,0.048,25,0.2,18,0.144,7,0.056,9,0.072,11,0.088,1,0.008,19,0.152,12,0.096,12,0.096,4,0.032,1,0.008,0,0.0,0,0.0,7,0.3684210526315789,0,0.0,9,0.47368421052631576,0,0.0,2,0.10526315789473684,1,0.05263157894736842,52,0.416,23,0.184,46,0.368,16,0.128,14,0.112,14,0.112,6,0.048,11,0.5789473684210527,2,0.10526315789473684,4,0.21052631578947367,2,0.10526315789473684,0,0.0,0,0.0,0,0.0
אשליות מתוקות,שרית חדד,2000s,140,101,740,21,6.666666666666667,7.0,9,3,4.064285714285714,0.7214285714285714,0.2785714285714286,32,0.0432432432432432,0,0,22,0,0,0,0,0.0,1,0.0476190476190476,20,2,0.0952380952380952,16,0.1584158415841584,8,0.0571428571428571,2,0.0142857142857142,0,0.0,2,0.0142857142857142,0,0.0,0.0,0.5,0.0,0.0,0.0214285714285714,0.0,0.0,0.0,0.0,0.0571428571428571,0.0071428571428571,0.0214285714285714,0.0,0.0,19,0.0952380952380952,4.904761904761905,234,204,94,188,96,0.5106382978723404,22,21,0.9545454545454546,16,0.0784313725490196,16,0.0784313725490196,52,0.2549019607843137,23,0.11274509803921569,9,0.04411764705882353,10,0.049019607843137254,6,0.029411764705882353,0,0.0,27,0.1323529411764706,27,0.1323529411764706,21,0.10294117647058823,8,0.0392156862745098,5,0.024509803921568627,0,0.0,0,0.0,1,0.03571428571428571,0,0.0,18,0.6428571428571429,3,0.10714285714285714,5,0.17857142857142858,0,0.0,69,0.3382352941176471,32,0.1568627450980392,55,0.2696078431372549,35,0.1715686274509804,15,0.07352941176470588,6,0.029411764705882353,21,0.10294117647058823,11,0.39285714285714285,2,0.07142857142857142,8,0.2857142857142857,0,0.0,2,0.07142857142857142,0,0.0,0,0.0
הריקוד הוא שלך,איל גולן,2000s,103,59,505,21,4.904761904761905,5.0,8,3,3.883495145631068,0.5728155339805825,0.4271844660194174,3,0.0059405940594059,0,0,0,0,0,0,0,0.0,4,0.1904761904761904,17,2,0.3809523809523809,29,0.4915254237288136,11,0.1067961165048543,0,0.0,0,0.0,16,0.1553398058252427,2,0.0194174757281553,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.029126213592233,0.0,0.0,0.0,0.0,0.0194174757281553,0.0,0.0,14,0.3333333333333333,4.571428571428571,156,155,56,153,55,0.35947712418300654,22,13,0.5909090909090909,2,0.012903225806451613,1,0.0064516129032258064,24,0.15483870967741936,22,0.14193548387096774,2,0.012903225806451613,8,0.05161290322580645,36,0.23225806451612904,0,0.0,29,0.1870967741935484,19,0.12258064516129032,8,0.05161290322580645,4,0.025806451612903226,1,0.0064516129032258064,1,0.0064516129032258064,0,0.0,0,0.0,0,0.0,2,0.08695652173913043,2,0.08695652173913043,18,0.782608695652174,0,0.0,46,0.2967741935483871,41,0.2645161290322581,77,0.4967741935483871,6,0.03870967741935484,22,0.14193548387096774,45,0.2903225806451613,25,0.16129032258064516,16,0.6956521739130435,1,0.043478260869565216,0,0.0,4,0.17391304347826086,0,0.0,1,0.043478260869565216,0,0.0
שובר ת'ראש,פבלו רוזנברג,2000s,70,37,318,16,4.375,5.0,5,2,3.4571428571428573,0.5285714285714286,0.4714285714285714,7,0.0220125786163522,0,0,0,2,0,0,0,0.0,0,0.0,16,1,0.0,11,0.2972972972972973,9,0.1285714285714285,6,0.0857142857142857,0,0.0,1,0.0142857142857142,0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0142857142857142,0.0,0.0,0.0,0.0,0.0,0.0142857142857142,0.0142857142857142,0.0,0.0,11,0.3125,4.125,93,92,38,90,36,0.4,11,8,0.7272727272727273,2,0.021739130434782608,2,0.021739130434782608,22,0.2391304347826087,11,0.11956521739130435,1,0.010869565217391304,2,0.021739130434782608,11,0.11956521739130435,2,0.021739130434782608,33,0.358695652173913,5,0.05434782608695652,0,0.0,2,0.021739130434782608,0,0.0,1,0.010869565217391304,0,0.0,1,0.09090909090909091,0,0.0,1,0.09090909090909091,4,0.36363636363636365,4,0.36363636363636365,1,0.09090909090909091,34,0.3695652173913043,16,0.17391304347826086,38,0.41304347826086957,2,0.021739130434782608,11,0.11956521739130435,5,0.05434782608695652,7,0.07608695652173914,8,0.7272727272727273,0,0.0,1,0.09090909090909091,0,0.0,1,0.09090909090909091,0,0.0,0,0.0
נשרפת מבפנים,אתניקס,2000s,67,52,353,17,3.941176470588236,4.0,5,3,4.059701492537314,0.7761194029850746,0.2238805970149253,14,0.0396600566572237,0,0,6,2,0,0,0,0.0,1,0.0588235294117647,16,2,0.1176470588235294,9,0.173076923076923,4,0.0597014925373134,0,0.0,0,0.0,5,0.0746268656716417,4,0.0597014925373134,0.0,0.5555555555555556,0.0149253731343283,0.0,0.0,0.0,0.0,0.0149253731343283,0.0,0.0,0.0,0.0,0.0,0.0,14,0.1764705882352941,4.588235294117647,103,93,44,89,55,0.6179775280898876,14,11,0.7857142857142857,4,0.043010752688172046,4,0.043010752688172046,22,0.23655913978494625,14,0.15053763440860216,5,0.053763440860215055,3,0.03225806451612903,15,0.16129032258064516,0,0.0,13,0.13978494623655913,5,0.053763440860215055,6,0.06451612903225806,3,0.03225806451612903,2,0.021505376344086023,1,0.010752688172043012,0,0.0,1,0.0625,0,0.0,2,0.125,1,0.0625,10,0.625,0,0.0,34,0.3655913978494624,27,0.2903225806451613,46,0.4946236559139785,12,0.12903225806451613,12,0.12903225806451613,20,0.21505376344086022,22,0.23655913978494625,8,0.5,1,0.0625,1,0.0625,1,0.0625,3,0.1875,0,0.0,0,0.0
כמו עפיפון,יהודית רביץ,2000s,107,62,521,26,4.115384615384615,4.0,7,1,3.878504672897196,0.5794392523364486,0.4205607476635514,1,0.0019193857965451,0,0,0,1,0,0,0,0.0,7,0.2692307692307692,19,3,0.4615384615384615,26,0.4193548387096774,6,0.0560747663551401,7,0.0654205607476635,0,0.0,1,0.0093457943925233,1,0.0093457943925233,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.02803738317757,0.0093457943925233,0.0,0.0,0.0467289719626168,0.0,0.0,17,0.3461538461538461,4.1923076923076925,147,147,78,145,60,0.41379310344827586,19,12,0.631578947368421,2,0.013605442176870748,2,0.013605442176870748,16,0.10884353741496598,19,0.1292517006802721,7,0.047619047619047616,33,0.22448979591836735,20,0.1360544217687075,3,0.02040816326530612,24,0.16326530612244897,12,0.08163265306122448,5,0.034013605442176874,4,0.027210884353741496,0,0.0,0,0.0,2,0.013605442176870748,3,0.15789473684210525,0,0.0,1,0.05263157894736842,5,0.2631578947368421,4,0.21052631578947367,6,0.3157894736842105,39,0.2653061224489796,30,0.20408163265306123,51,0.3469387755102041,6,0.04081632653061224,16,0.10884353741496598,10,0.06802721088435375,16,0.10884353741496598,13,0.6842105263157895,2,0.10526315789473684,3,0.15789473684210525,1,0.05263157894736842,0,0.0,0,0.0,0,0.0
מדברים על שלום,מוקי,2000s,179,125,935,33,5.424242424242424,5.0,10,3,4.039106145251397,0.6983240223463687,0.3016759776536313,33,0.0352941176470588,5,0,11,0,0,0,0,0.0,2,0.0606060606060606,31,3,0.0909090909090909,23,0.184,13,0.0726256983240223,2,0.0111731843575419,2,0.0111731843575419,4,0.0223463687150838,1,0.0055865921787709,1.0,0.4444444444444444,0.0,0.0,0.0167597765363128,0.0055865921787709,0.0,0.0055865921787709,0.0,0.0167597765363128,0.0055865921787709,0.0,0.0,0.0,27,0.1818181818181818,4.787878787878788,275,251,125,238,118,0.4957983193277311,41,26,0.6341463414634146,13,0.05179282868525897,13,0.05179282868525897,61,0.24302788844621515,46,0.18326693227091634,2,0.00796812749003984,16,0.06374501992031872,20,0.0796812749003984,0,0.0,39,0.1553784860557769,24,0.09561752988047809,19,0.07569721115537849,7,0.027888446215139442,1,0.00398406374501992,3,0.01195219123505976,0,0.0,3,0.06382978723404255,0,0.0,6,0.1276595744680851,4,0.0851063829787234,28,0.5957446808510638,0,0.0,99,0.3944223107569721,34,0.13545816733067728,67,0.26693227091633465,54,0.2151394422310757,37,0.14741035856573706,33,0.13147410358565736,43,0.17131474103585656,16,0.3404255319148936,12,0.2553191489361702,6,0.1276595744680851,1,0.02127659574468085,6,0.1276595744680851,0,0.0,0,0.0
רנה,אריאל הורוביץ,2000s,153,113,772,28,5.464285714285714,6.0,8,1,3.954248366013072,0.738562091503268,0.261437908496732,15,0.0194300518134715,1,0,8,2,0,0,0,0.0,3,0.1071428571428571,25,3,0.1785714285714285,15,0.1327433628318584,6,0.0392156862745098,9,0.0588235294117647,0,0.0,3,0.0196078431372549,1,0.0065359477124183,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0065359477124183,0.0,0.0,0.0065359477124183,0.0,0.0,22,0.2142857142857142,4.857142857142857,234,221,110,213,110,0.5164319248826291,28,23,0.8214285714285714,8,0.03619909502262444,8,0.03619909502262444,55,0.248868778280543,29,0.13122171945701358,7,0.03167420814479638,9,0.04072398190045249,18,0.08144796380090498,10,0.04524886877828054,44,0.19909502262443438,24,0.1085972850678733,6,0.027149321266968326,8,0.03619909502262444,2,0.00904977375565611,0,0.0,1,0.004524886877828055,3,0.0967741935483871,0,0.0,13,0.41935483870967744,0,0.0,13,0.41935483870967744,0,0.0,84,0.38009049773755654,51,0.23076923076923078,101,0.45701357466063347,13,0.058823529411764705,33,0.1493212669683258,22,0.09954751131221719,20,0.09049773755656108,19,0.6129032258064516,2,0.06451612903225806,2,0.06451612903225806,4,0.12903225806451613,2,0.06451612903225806,0,0.0,0,0.0
מלנכוליה אהובתי,חמי רודנר,2000s,95,71,510,21,4.523809523809524,5.0,7,2,4.273684210526316,0.7473684210526316,0.2526315789473684,10,0.0196078431372549,0,0,7,0,0,0,0,0.0,2,0.0952380952380952,19,2,0.1904761904761904,16,0.2253521126760563,7,0.0736842105263157,2,0.0210526315789473,0,0.0,7,0.0736842105263157,1,0.0105263157894736,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0105263157894736,0.0,0.0,0.0105263157894736,0.0,0.0,19,0.0952380952380952,5.190476190476191,171,163,69,152,67,0.4407894736842105,19,17,0.8947368421052632,11,0.06748466257668712,9,0.05521472392638037,35,0.2147239263803681,19,0.1165644171779141,10,0.06134969325153374,3,0.018404907975460124,25,0.15337423312883436,2,0.012269938650306749,39,0.2392638036809816,12,0.0736196319018405,6,0.03680981595092025,0,0.0,1,0.006134969325153374,0,0.0,2,0.012269938650306749,3,0.15,0,0.0,7,0.35,1,0.05,9,0.45,0,0.0,45,0.27607361963190186,58,0.3558282208588957,65,0.3987730061349693,20,0.12269938650306748,21,0.12883435582822086,17,0.10429447852760736,21,0.12883435582822086,14,0.7,2,0.1,1,0.05,1,0.05,1,0.05,0,0.0,0,0.0
בוכה אל הקירות,דויד ברוזה,2000s,117,89,582,29,4.0344827586206895,4.0,7,1,3.8632478632478633,0.7606837606837606,0.2393162393162393,11,0.0189003436426116,0,0,5,0,0,0,24,0.0412371134020618,2,0.0689655172413793,27,2,0.1379310344827586,15,0.1685393258426966,7,0.0598290598290598,9,0.0769230769230769,0,0.0,3,0.0256410256410256,1,0.0085470085470085,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.0341880341880341,0.0,0.0,0.0,0.0,0.0,21,0.2758620689655172,4.689655172413793,185,181,83,165,81,0.4909090909090909,28,20,0.7142857142857143,16,0.08839779005524862,16,0.08839779005524862,33,0.18232044198895028,28,0.15469613259668508,6,0.03314917127071823,16,0.08839779005524862,22,0.12154696132596685,0,0.0,37,0.20441988950276244,12,0.06629834254143646,9,0.049723756906077346,2,0.011049723756906077,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.21428571428571427,6,0.21428571428571427,15,0.5357142857142857,1,0.03571428571428571,68,0.3756906077348066,27,0.14917127071823205,71,0.39226519337016574,11,0.06077348066298342,28,0.15469613259668508,25,0.13812154696132597,21,0.11602209944751381,21,0.75,5,0.17857142857142858,2,0.07142857142857142,0,0.0,0,0.0,0,0.0,0,0.0
על פי תנועת הרכבות,שלמה ארצי,2000s,186,99,868,25,7.44,8.0,10,4,3.505376344086021,0.532258064516129,0.4677419354838709,31,0.0357142857142857,0,0,17,0,0,0,0,0.0,0,0.0,25,1,0.0,22,0.2222222222222222,21,0.1129032258064516,6,0.032258064516129,0,0.0,4,0.021505376344086,1,0.0053763440860215,0.0,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053763440860215,0.0,0.053763440860215,0.0,0.0,24,0.04,3.92,272,245,132,232,88,0.3793103448275862,24,17,0.7083333333333334,13,0.053061224489795916,13,0.053061224489795916,73,0.2979591836734694,24,0.09795918367346938,3,0.012244897959183673,31,0.12653061224489795,23,0.09387755102040816,1,0.004081632653061225,37,0.1510204081632653,25,0.10204081632653061,7,0.02857142857142857,4,0.0163265306122449,3,0.012244897959183673,1,0.004081632653061225,0,0.0,1,0.037037037037037035,0,0.0,18,0.6666666666666666,1,0.037037037037037035,6,0.2222222222222222,0,0.0,83,0.33877551020408164,56,0.22857142857142856,95,0.3877551020408163,24,0.09795918367346938,23,0.09387755102040816,16,0.0653061224489796,17,0.06938775510204082,11,0.4074074074074074,2,0.07407407407407407,8,0.2962962962962963,3,0.1111111111111111,1,0.037037037037037035,0,0.0,0,0.0
ילדה סוכר,מוקי,2000s,155,108,732,33,4.696969696969697,5.0,7,2,3.670967741935484,0.6967741935483871,0.3032258064516129,9,0.0122950819672131,1,1,1,0,0,0,0,0.0,3,0.0909090909090909,30,2,0.1818181818181818,22,0.2037037037037037,10,0.064516129032258,15,0.0967741935483871,1,0.0064516129032258,7,0.0451612903225806,0,0.0,0.0666666666666666,0.3043478260869565,0.0,0.0,0.0,0.0,0.0,0.0064516129032258,0.0064516129032258,0.0258064516129032,0.0,0.0258064516129032,0.0,0.0,28,0.1515151515151515,4.03030303030303,208,203,103,202,98,0.48514851485148514,38,29,0.7631578947368421,1,0.0049261083743842365,1,0.0049261083743842365,25,0.12315270935960591,39,0.1921182266009852,7,0.034482758620689655,32,0.15763546798029557,34,0.16748768472906403,0,0.0,27,0.1330049261083744,14,0.06896551724137931,11,0.054187192118226604,9,0.04433497536945813,3,0.014778325123152709,1,0.0049261083743842365,0,0.0,7,0.16666666666666666,0,0.0,2,0.047619047619047616,6,0.14285714285714285,23,0.5476190476190477,1,0.023809523809523808,80,0.39408866995073893,45,0.22167487684729065,89,0.43842364532019706,12,0.059113300492610835,45,0.22167487684729065,35,0.1724137931034483,31,0.15270935960591134,19,0.4523809523809524,3,0.07142857142857142,8,0.19047619047619047,2,0.047619047619047616,6,0.14285714285714285,0,0.0,0,0.0
בתי קפה,עברי לידר,2000s,189,112,903,26,7.269230769230769,7.0,10,4,3.751322751322751,0.5925925925925926,0.4074074074074074,7,0.0077519379844961,2,0,4,1,0,0,0,0.0,3,0.1153846153846153,23,3,0.1923076923076923,38,0.3392857142857143,10,0.0529100529100529,0,0.0,7,0.037037037037037,4,0.0211640211640211,6,0.0317460317460317,7.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105820105820105,0.0105820105820105,0.0,0.0,18,0.3076923076923077,4.576923076923077,255,249,111,244,105,0.430327868852459,37,24,0.6486486486486487,5,0.020080321285140562,5,0.020080321285140562,39,0.1566265060240964,38,0.15261044176706828,8,0.0321285140562249,22,0.08835341365461848,44,0.17670682730923695,4,0.01606425702811245,37,0.14859437751004015,14,0.05622489959839357,10,0.040160642570281124,23,0.09236947791164658,3,0.012048192771084338,2,0.008032128514056224,0,0.0,1,0.024390243902439025,0,0.0,10,0.24390243902439024,14,0.34146341463414637,13,0.3170731707317073,0,0.0,101,0.40562248995983935,23,0.09236947791164658,85,0.3413654618473896,26,0.10441767068273092,26,0.10441767068273092,16,0.0642570281124498,46,0.18473895582329317,21,0.5121951219512195,7,0.17073170731707318,3,0.07317073170731707,2,0.04878048780487805,4,0.0975609756097561,0,0.0,0,0.0
האדמה בוכה,מוקי ויובל בנאי,2000s,188,143,918,29,6.482758620689655,6.0,11,4,3.74468085106383,0.7606382978723404,0.2393617021276596,23,0.0250544662309368,8,1,6,0,0,0,0,0.0,0,0.0,29,1,0.0,26,0.1818181818181818,10,0.0531914893617021,2,0.0106382978723404,3,0.0159574468085106,4,0.0212765957446808,2,0.0106382978723404,1.5,0.3636363636363636,0.0,0.0053191489361702,0.0,0.0,0.0,0.0212765957446808,0.0106382978723404,0.0159574468085106,0.0,0.0372340425531914,0.0106382978723404,0.0,29,0.0,4.620689655172414,285,266,128,251,120,0.47808764940239046,37,26,0.7027027027027027,15,0.05639097744360902,13,0.04887218045112782,47,0.17669172932330826,39,0.14661654135338345,10,0.03759398496240601,32,0.12030075187969924,25,0.09398496240601503,0,0.0,31,0.11654135338345864,28,0.10526315789473684,24,0.09022556390977443,8,0.03007518796992481,8,0.03007518796992481,1,0.0037593984962406013,0,0.0,10,0.2127659574468085,0,0.0,4,0.0851063829787234,10,0.2127659574468085,19,0.40425531914893614,0,0.0,95,0.35714285714285715,41,0.15413533834586465,82,0.3082706766917293,33,0.12406015037593984,31,0.11654135338345864,18,0.06766917293233082,41,0.15413533834586465,24,0.5106382978723404,5,0.10638297872340426,1,0.02127659574468085,2,0.0425531914893617,6,0.1276595744680851,0,0.0,0,0.0
אתה תותח,שרית חדד,2000s,78,62,382,29,2.689655172413793,3.0,4,2,3.8461538461538463,0.7948717948717948,0.2051282051282051,4,0.0104712041884816,0,0,1,0,0,0,0,0.0,0,0.0,29,1,0.0,11,0.1774193548387097,4,0.0512820512820512,4,0.0512820512820512,1,0.0128205128205128,6,0.0769230769230769,0,0.0,0.25,0.5454545454545454,0.0128205128205128,0.0,0.0,0.0,0.0,0.0,0.0128205128205128,0.0,0.0,0.0256410256410256,0.0,0.0,27,0.0689655172413793,4.965517241379311,104,102,52,100,65,0.65,18,17,0.9444444444444444,2,0.0196078431372549,2,0.0196078431372549,18,0.17647058823529413,20,0.19607843137254902,3,0.029411764705882353,11,0.10784313725490197,13,0.12745098039215685,0,0.0,17,0.16666666666666666,9,0.08823529411764706,4,0.0392156862745098,4,0.0392156862745098,0,0.0,1,0.00980392156862745,0,0.0,13,0.65,0,0.0,1,0.05,1,0.05,3,0.15,0,0.0,47,0.46078431372549017,12,0.11764705882352941,45,0.4411764705882353,7,0.06862745098039216,10,0.09803921568627451,20,0.19607843137254902,6,0.058823529411764705,7,0.35,3,0.15,7,0.35,1,0.05,0,0.0,0,0.0,0,0.0
נדליק ביחד נר,שרית חדד,2000s,110,68,544,22,5.0,5.0,8,3,3.936363636363637,0.6181818181818182,0.3818181818181818,3,0.0055147058823529,0,0,2,1,0,0,242,0.4448529411764705,5,0.2272727272727272,17,2,0.4545454545454545,23,0.3382352941176471,6,0.0545454545454545,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009090909090909,0.0,0.0,17,0.2272727272727272,4.681818181818182,142,139,45,74,42,0.5675675675675675,11,7,0.6363636363636364,65,0.4676258992805755,64,0.460431654676259,18,0.12949640287769784,11,0.07913669064748201,4,0.02877697841726619,11,0.07913669064748201,0,0.0,1,0.007194244604316547,7,0.050359712230215826,10,0.07194244604316546,11,0.07913669064748201,2,0.014388489208633094,0,0.0,0,0.0,0,0.0,2,0.18181818181818182,0,0.0,4,0.36363636363636365,0,0.0,3,0.2727272727272727,2,0.18181818181818182,27,0.19424460431654678,11,0.07913669064748201,26,0.18705035971223022,7,0.050359712230215826,6,0.04316546762589928,5,0.03597122302158273,6,0.04316546762589928,4,0.36363636363636365,0,0.0,4,0.36363636363636365,0,0.0,3,0.2727272727272727,0,0.0,0,0.0
גשם חזק,מוניקה סקס,2000s,78,61,400,23,3.391304347826087,4.0,7,2,4.064102564102564,0.782051282051282,0.2179487179487179,7,0.0175,0,0,0,1,0,0,0,0.0,1,0.0434782608695652,22,2,0.0869565217391304,13,0.2131147540983606,5,0.0641025641025641,6,0.0769230769230769,0,0.0,1,0.0128205128205128,0,0.0,0.0,0.1428571428571428,0.0128205128205128,0.0,0.0256410256410256,0.0,0.0,0.0128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,20,0.1304347826086956,4.826086956521739,118,114,60,114,66,0.5789473684210527,18,13,0.7222222222222222,0,0.0,0,0.0,24,0.21052631578947367,21,0.18421052631578946,8,0.07017543859649122,6,0.05263157894736842,10,0.08771929824561403,1,0.008771929824561403,19,0.16666666666666666,15,0.13157894736842105,4,0.03508771929824561,6,0.05263157894736842,0,0.0,0,0.0,0,0.0,6,0.2857142857142857,0,0.0,0,0.0,6,0.2857142857142857,6,0.2857142857142857,0,0.0,44,0.38596491228070173,22,0.19298245614035087,39,0.34210526315789475,15,0.13157894736842105,18,0.15789473684210525,7,0.06140350877192982,9,0.07894736842105263,11,0.5238095238095238,2,0.09523809523809523,0,0.0,2,0.09523809523809523,3,0.14285714285714285,0,0.0,0,0.0
לא רואה ממטר,מוקי,2000s,197,144,999,31,6.354838709677419,6.0,11,3,3.908629441624365,0.7309644670050761,0.2690355329949238,26,0.026026026026026,4,0,4,3,0,0,0,0.0,0,0.0,31,1,0.0,25,0.1736111111111111,12,0.0609137055837563,16,0.0812182741116751,0,0.0,1,0.0050761421319796,6,0.0304568527918781,0.0,0.0434782608695652,0.0101522842639593,0.0,0.0,0.0,0.0050761421319796,0.0,0.0101522842639593,0.0,0.0050761421319796,0.0050761421319796,0.0,0.0,29,0.064516129032258,4.67741935483871,278,266,138,248,132,0.532258064516129,46,34,0.7391304347826086,18,0.06766917293233082,17,0.06390977443609022,41,0.15413533834586465,48,0.18045112781954886,18,0.06766917293233082,31,0.11654135338345864,32,0.12030075187969924,0,0.0,28,0.10526315789473684,18,0.06766917293233082,21,0.07894736842105263,7,0.02631578947368421,4,0.015037593984962405,1,0.0037593984962406013,0,0.0,2,0.038461538461538464,0,0.0,5,0.09615384615384616,8,0.15384615384615385,32,0.6153846153846154,0,0.0,106,0.39849624060150374,44,0.16541353383458646,104,0.39097744360902253,24,0.09022556390977443,51,0.19172932330827067,33,0.12406015037593984,51,0.19172932330827067,27,0.5192307692307693,6,0.11538461538461539,4,0.07692307692307693,3,0.057692307692307696,6,0.11538461538461539,0,0.0,0,0.0
